dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,Nx*c,V(mm鲁),P
13,1.4,9,17265.83 ,0.97 ,,,,,,,,,,,,,,,,,,
13,1.6,9,15056.93 ,0.98 ,,,,,,,,,,,,,,,,,,
13,1.8,9,17643.23 ,0.98 ,,,,,,,,,,,,,,,,,,
13,2,9,17831.92 ,0.99 ,,,,,,,,,,,,,,,,,,
13,2.2,9,18020.62 ,1.00 ,,,,,,,,,,,,,,,,,,
13,1,10,17632.34 ,0.83 ,,,,,,,,,,,,,,,,,,
13,1.6,10,15508.90 ,0.80 ,,,,,,,,,,,,,,,,,,
13,2,10,18565.27 ,0.72 ,,,,,,,,,,,,,,,,,,
13,2.2,10,15986.09 ,0.76 ,,,,,,,,,,,,,,,,,,
13,2.6,10,19125.02 ,0.70 ,,,,,,,,,,,,,,,,,,
13,2.8,10,16463.29 ,0.74 ,,,,,,,,,,,,,,,,,,
13,3.4,10,19871.37 ,0.71 ,,,,,,,,,,,,,,,,,,
13,3.6,10,17099.55 ,0.75 ,,,,,,,,,,,,,,,,,,
13,4.4,10,17735.81 ,0.76 ,,,,,,,,,,,,,,,,,,
13,4.6,10,17894.88 ,0.77 ,,,,,,,,,,,,,,,,,,
13,5.6,10,18690.21 ,0.80 ,,,,,,,,,,,,,,,,,,
13,5.8,10,18849.27 ,0.81 ,,,,,,,,,,,,,,,,,,
13,6.8,10,19644.60 ,0.84 ,,,,,,,,,,,,,,,,,,
13,7,10,19803.67 ,0.85 ,,,,,,,,,,,,,,,,,,
13,7.2,10,19962.73 ,0.86 ,,,,,,,,,,,,,,,,,,
14,3.45,2,8168.18 ,0.95 ,,,,,,,,,,,,,,,,,,
14,3.45,2,9242.94 ,0.87 ,,,,,,,,,,,,,,,,,,
14,8.05,2,10881.07 ,0.79 ,,,,,,,,,,,,,,,,,,
14,8.05,2,12312.79 ,0.71 ,,,,,,,,,,,,,,,,,,
14,8.25,2,10999.02 ,0.81 ,,,,,,,,,,,,,,,,,,
14,8.25,2,12446.26 ,0.72 ,,,,,,,,,,,,,,,,,,
14,8.05,3,16399.46 ,0.85 ,,,,,,,,,,,,,,,,,,
14,8.25,3,14886.05 ,0.96 ,,,,,,,,,,,,,,,,,,
14,8.25,3,16568.09 ,0.86 ,,,,,,,,,,,,,,,,,,
14,8.45,3,15037.57 ,0.98 ,,,,,,,,,,,,,,,,,,
14,1.65,2,7574.15 ,0.91 ,,,,,,,,,,,,,,,,,,
14,1.65,2,8509.23 ,0.87 ,,,,,,,,,,,,,,,,,,
14,6.05,2,10339.81 ,0.59 ,,,,,,,,,,,,,,,,,,
14,6.05,2,11616.33 ,0.54 ,,,,,,,,,,,,,,,,,,
14,6.25,2,10465.52 ,0.60 ,,,,,,,,,,,,,,,,,,
14,3.25,3,13292.82 ,0.74 ,,,,,,,,,,,,,,,,,,
14,5.85,3,15651.96 ,0.64 ,,,,,,,,,,,,,,,,,,
14,6.05,3,14339.71 ,0.71 ,,,,,,,,,,,,,,,,,,
14,6.05,3,15833.43 ,0.65 ,,,,,,,,,,,,,,,,,,
14,2.85,2,9870.72 ,0.50 ,,,,,,,,,,,,,,,,,,
14,4.45,2,9910.30 ,0.48 ,,,,,,,,,,,,,,,,,,
14,4.45,2,11062.66 ,0.44 ,,,,,,,,,,,,,,,,,,
14,6.85,2,11511.96 ,0.47 ,,,,,,,,,,,,,,,,,,
14,6.85,2,12850.56 ,0.43 ,,,,,,,,,,,,,,,,,,
14,7.05,2,11645.43 ,0.48 ,,,,,,,,,,,,,,,,,,
14,2.85,3,12624.93 ,0.68 ,,,,,,,,,,,,,,,,,,
14,2.85,3,13844.73 ,0.64 ,,,,,,,,,,,,,,,,,,
14,4.45,3,14042.47 ,0.60 ,,,,,,,,,,,,,,,,,,
14,4.45,3,15399.23 ,0.57 ,,,,,,,,,,,,,,,,,,
14,6.65,3,15991.58 ,0.58 ,,,,,,,,,,,,,,,,,,
14,6.65,3,17536.66 ,0.53 ,,,,,,,,,,,,,,,,,,
14,6.85,3,16168.77 ,0.59 ,,,,,,,,,,,,,,,,,,
14,6.85,3,17730.97 ,0.54 ,,,,,,,,,,,,,,,,,,
14,3.45,2,9780.32 ,0.44 ,,,,,,,,,,,,,,,,,,
14,3.45,2,10855.08 ,0.42 ,,,,,,,,,,,,,,,,,,
14,4.65,2,11795.59 ,0.39 ,,,,,,,,,,,,,,,,,,
14,4.85,2,10768.94 ,0.42 ,,,,,,,,,,,,,,,,,,
14,6.45,2,11898.80 ,0.42 ,,,,,,,,,,,,,,,,,,
14,6.45,2,13206.36 ,0.39 ,,,,,,,,,,,,,,,,,,
14,6.65,2,12040.03 ,0.43 ,,,,,,,,,,,,,,,,,,
14,6.65,2,13363.11 ,0.40 ,,,,,,,,,,,,,,,,,,
14,3.45,3,14109.88 ,0.58 ,,,,,,,,,,,,,,,,,,
14,3.45,3,15381.04 ,0.56 ,,,,,,,,,,,,,,,,,,
14,4.65,3,15250.07 ,0.54 ,,,,,,,,,,,,,,,,,,
14,4.65,3,16623.95 ,0.52 ,,,,,,,,,,,,,,,,,,
14,6.25,3,16770.32 ,0.54 ,,,,,,,,,,,,,,,,,,
14,6.25,3,18281.16 ,0.52 ,,,,,,,,,,,,,,,,,,
14,6.45,3,16960.36 ,0.55 ,,,,,,,,,,,,,,,,,,
14,8.45,3,18860.68 ,0.56 ,,,,,,,,,,,,,,,,,,
14,1.85,2,9125.76 ,0.48 ,,,,,,,,,,,,,,,,,,
14,1.85,2,10076.36 ,0.47 ,,,,,,,,,,,,,,,,,,
14,2.45,2,10569.90 ,0.41 ,,,,,,,,,,,,,,,,,,
14,3.25,2,11227.94 ,0.39 ,,,,,,,,,,,,,,,,,,
14,4.25,2,10913.66 ,0.40 ,,,,,,,,,,,,,,,,,,
14,4.25,2,12050.50 ,0.39 ,,,,,,,,,,,,,,,,,,
14,4.45,2,11062.66 ,0.41 ,,,,,,,,,,,,,,,,,,
14,4.45,2,12215.02 ,0.39 ,,,,,,,,,,,,,,,,,,
14,5.45,2,13037.58 ,0.39 ,,,,,,,,,,,,,,,,,,
14,5.65,2,11956.61 ,0.41 ,,,,,,,,,,,,,,,,,,
14,5.65,2,13202.09 ,0.40 ,,,,,,,,,,,,,,,,,,
14,5.85,2,12105.60 ,0.42 ,,,,,,,,,,,,,,,,,,
14,7.25,2,13148.54 ,0.43 ,,,,,,,,,,,,,,,,,,
14,7.25,2,14518.18 ,0.41 ,,,,,,,,,,,,,,,,,,
14,7.45,2,13297.54 ,0.44 ,,,,,,,,,,,,,,,,,,
14,7.45,2,14682.70 ,0.41 ,,,,,,,,,,,,,,,,,,
14,1.25,3,12831.65 ,0.76 ,,,,,,,,,,,,,,,,,,
14,1.25,3,13914.49 ,0.74 ,,,,,,,,,,,,,,,,,,
14,2.45,3,14048.89 ,0.59 ,,,,,,,,,,,,,,,,,,
14,3.25,3,14860.37 ,0.56 ,,,,,,,,,,,,,,,,,,
14,3.25,3,16114.41 ,0.54 ,,,,,,,,,,,,,,,,,,
14,4.25,3,15874.73 ,0.55 ,,,,,,,,,,,,,,,,,,
14,4.25,3,17214.37 ,0.53 ,,,,,,,,,,,,,,,,,,
14,5.25,3,18314.33 ,0.53 ,,,,,,,,,,,,,,,,,,
14,5.45,3,17091.97 ,0.56 ,,,,,,,,,,,,,,,,,,
14,5.45,3,18534.33 ,0.54 ,,,,,,,,,,,,,,,,,,
14,5.65,3,17294.84 ,0.57 ,,,,,,,,,,,,,,,,,,
14,7.05,3,18714.94 ,0.58 ,,,,,,,,,,,,,,,,,,
14,7.25,3,18917.81 ,0.59 ,,,,,,,,,,,,,,,,,,
14,1.05,2,8974.05 ,0.59 ,,,,,,,,,,,,,,,,,,
14,1.05,2,9862.57 ,0.58 ,,,,,,,,,,,,,,,,,,
14,1.45,2,9287.56 ,0.51 ,,,,,,,,,,,,,,,,,,
14,1.85,2,9601.06 ,0.46 ,,,,,,,,,,,,,,,,,,
14,1.85,2,10551.66 ,0.45 ,,,,,,,,,,,,,,,,,,
14,2.25,2,10896.20 ,0.42 ,,,,,,,,,,,,,,,,,,
14,2.85,2,11413.02 ,0.41 ,,,,,,,,,,,,,,,,,,
14,3.05,2,10541.57 ,0.43 ,,,,,,,,,,,,,,,,,,
14,3.65,2,11011.83 ,0.42 ,,,,,,,,,,,,,,,,,,
14,3.65,2,12102.11 ,0.41 ,,,,,,,,,,,,,,,,,,
14,3.85,2,11168.58 ,0.43 ,,,,,,,,,,,,,,,,,,
14,4.45,2,12791.20 ,0.42 ,,,,,,,,,,,,,,,,,,
14,4.65,2,11795.59 ,0.43 ,,,,,,,,,,,,,,,,,,
14,4.65,2,12963.47 ,0.42 ,,,,,,,,,,,,,,,,,,
14,5.45,2,13652.56 ,0.43 ,,,,,,,,,,,,,,,,,,
14,5.65,2,12579.35 ,0.44 ,,,,,,,,,,,,,,,,,,
14,5.65,2,13824.83 ,0.43 ,,,,,,,,,,,,,,,,,,
14,5.85,2,12736.10 ,0.45 ,,,,,,,,,,,,,,,,,,
14,6.85,2,13519.86 ,0.46 ,,,,,,,,,,,,,,,,,,
14,6.85,2,14858.46 ,0.45 ,,,,,,,,,,,,,,,,,,
14,7.05,2,13676.61 ,0.47 ,,,,,,,,,,,,,,,,,,
14,7.05,2,15030.73 ,0.46 ,,,,,,,,,,,,,,,,,,
14,7.25,2,13833.36 ,0.48 ,,,,,,,,,,,,,,,,,,
14,8.25,2,16064.36 ,0.47 ,,,,,,,,,,,,,,,,,,
14,8.45,2,14773.88 ,0.49 ,,,,,,,,,,,,,,,,,,
14,8.45,2,16236.64 ,0.48 ,,,,,,,,,,,,,,,,,,
14,2.25,3,14722.34 ,0.60 ,,,,,,,,,,,,,,,,,,
14,2.85,3,15369.48 ,0.58 ,,,,,,,,,,,,,,,,,,
14,3.45,3,16016.62 ,0.58 ,,,,,,,,,,,,,,,,,,
14,3.45,3,17287.78 ,0.57 ,,,,,,,,,,,,,,,,,,
14,4.25,3,16879.46 ,0.59 ,,,,,,,,,,,,,,,,,,
14,4.25,3,18219.10 ,0.58 ,,,,,,,,,,,,,,,,,,
14,4.45,3,17095.18 ,0.60 ,,,,,,,,,,,,,,,,,,
14,5.25,3,17958.02 ,0.60 ,,,,,,,,,,,,,,,,,,
14,5.25,3,19383.26 ,0.59 ,,,,,,,,,,,,,,,,,,
14,5.45,3,18173.74 ,0.61 ,,,,,,,,,,,,,,,,,,
14,6.45,3,19252.30 ,0.63 ,,,,,,,,,,,,,,,,,,
14,6.65,3,19468.01 ,0.64 ,,,,,,,,,,,,,,,,,,
14,6.85,3,19683.72 ,0.65 ,,,,,,,,,,,,,,,,,,
14,5.25,3,10831.82 ,0.90 ,,,,,,,,,,,,,,,,,,
14,1.65,3,7931.27 ,0.82 ,,,,,,,,,,,,,,,,,,
14,1.65,3,9048.35 ,0.78 ,,,,,,,,,,,,,,,,,,
14,3.25,3,8903.68 ,0.62 ,,,,,,,,,,,,,,,,,,
14,3.25,3,10157.72 ,0.57 ,,,,,,,,,,,,,,,,,,
14,5.85,3,10483.86 ,0.57 ,,,,,,,,,,,,,,,,,,
14,5.85,3,11960.46 ,0.52 ,,,,,,,,,,,,,,,,,,
14,6.05,3,10605.41 ,0.59 ,,,,,,,,,,,,,,,,,,
14,6.05,3,12099.13 ,0.53 ,,,,,,,,,,,,,,,,,,
14,1.65,4.5,12922.73 ,0.96 ,,,,,,,,,,,,,,,,,,
14,3.25,4.5,12767.54 ,0.75 ,,,,,,,,,,,,,,,,,,
14,3.25,4.5,14343.78 ,0.70 ,,,,,,,,,,,,,,,,,,
14,5.85,4.5,14823.00 ,0.67 ,,,,,,,,,,,,,,,,,,
14,5.85,4.5,16653.00 ,0.61 ,,,,,,,,,,,,,,,,,,
14,6.05,4.5,14981.11 ,0.69 ,,,,,,,,,,,,,,,,,,
14,6.05,4.5,16830.63 ,0.62 ,,,,,,,,,,,,,,,,,,
14,1.25,3,8229.58 ,0.64 ,,,,,,,,,,,,,,,,,,
14,1.25,3,9312.42 ,0.62 ,,,,,,,,,,,,,,,,,,
14,2.05,3,9901.35 ,0.49 ,,,,,,,,,,,,,,,,,,
14,3.25,3,9530.70 ,0.47 ,,,,,,,,,,,,,,,,,,
14,3.25,3,10784.74 ,0.44 ,,,,,,,,,,,,,,,,,,
14,4.65,3,10441.49 ,0.43 ,,,,,,,,,,,,,,,,,,
14,4.65,3,11815.37 ,0.41 ,,,,,,,,,,,,,,,,,,
14,4.85,3,10571.60 ,0.45 ,,,,,,,,,,,,,,,,,,
14,6.65,3,13287.69 ,0.40 ,,,,,,,,,,,,,,,,,,
14,6.85,3,11872.72 ,0.44 ,,,,,,,,,,,,,,,,,,
14,6.85,3,13434.92 ,0.41 ,,,,,,,,,,,,,,,,,,
14,7.05,3,12002.83 ,0.45 ,,,,,,,,,,,,,,,,,,
14,1.25,4.5,12222.20 ,0.82 ,,,,,,,,,,,,,,,,,,
14,2.05,4.5,14372.33 ,0.61 ,,,,,,,,,,,,,,,,,,
14,3.25,4.5,13949.72 ,0.57 ,,,,,,,,,,,,,,,,,,
14,3.25,4.5,15525.96 ,0.54 ,,,,,,,,,,,,,,,,,,
14,4.65,4.5,15158.99 ,0.54 ,,,,,,,,,,,,,,,,,,
14,4.65,4.5,16871.87 ,0.50 ,,,,,,,,,,,,,,,,,,
14,6.45,4.5,18602.32 ,0.49 ,,,,,,,,,,,,,,,,,,
14,6.65,4.5,16886.51 ,0.55 ,,,,,,,,,,,,,,,,,,
14,6.65,4.5,18794.59 ,0.50 ,,,,,,,,,,,,,,,,,,
14,6.85,4.5,17059.26 ,0.56 ,,,,,,,,,,,,,,,,,,
14,1.25,3,9853.84 ,0.49 ,,,,,,,,,,,,,,,,,,
14,1.85,3,9187.02 ,0.45 ,,,,,,,,,,,,,,,,,,
14,1.85,3,10321.22 ,0.43 ,,,,,,,,,,,,,,,,,,
14,2.45,3,9603.04 ,0.41 ,,,,,,,,,,,,,,,,,,
14,2.45,3,10788.60 ,0.39 ,,,,,,,,,,,,,,,,,,
14,3.25,3,10157.72 ,0.39 ,,,,,,,,,,,,,,,,,,
14,3.25,3,11411.76 ,0.37 ,,,,,,,,,,,,,,,,,,
14,4.25,3,10851.08 ,0.39 ,,,,,,,,,,,,,,,,,,
14,4.25,3,12190.72 ,0.37 ,,,,,,,,,,,,,,,,,,
14,4.45,3,10989.76 ,0.40 ,,,,,,,,,,,,,,,,,,
14,4.45,3,12346.52 ,0.38 ,,,,,,,,,,,,,,,,,,
14,5.65,3,11821.79 ,0.41 ,,,,,,,,,,,,,,,,,,
14,5.65,3,13281.27 ,0.39 ,,,,,,,,,,,,,,,,,,
14,5.85,3,11960.46 ,0.41 ,,,,,,,,,,,,,,,,,,
14,5.85,3,13437.06 ,0.39 ,,,,,,,,,,,,,,,,,,
14,7.25,3,14527.60 ,0.41 ,,,,,,,,,,,,,,,,,,
14,7.45,3,13069.84 ,0.43 ,,,,,,,,,,,,,,,,,,
14,7.45,3,14683.40 ,0.41 ,,,,,,,,,,,,,,,,,,
14,7.65,3,13208.51 ,0.44 ,,,,,,,,,,,,,,,,,,
14,7.65,3,14839.19 ,0.42 ,,,,,,,,,,,,,,,,,,
14,1.25,4.5,13257.98 ,0.66 ,,,,,,,,,,,,,,,,,,
14,1.25,4.5,14639.02 ,0.64 ,,,,,,,,,,,,,,,,,,
14,2.45,4.5,14382.34 ,0.52 ,,,,,,,,,,,,,,,,,,
14,3.25,4.5,15131.90 ,0.49 ,,,,,,,,,,,,,,,,,,
14,3.25,4.5,16708.14 ,0.48 ,,,,,,,,,,,,,,,,,,
14,4.25,4.5,16068.86 ,0.50 ,,,,,,,,,,,,,,,,,,
14,4.25,4.5,17742.70 ,0.47 ,,,,,,,,,,,,,,,,,,
14,5.25,4.5,18777.26 ,0.48 ,,,,,,,,,,,,,,,,,,
14,5.45,4.5,17193.22 ,0.51 ,,,,,,,,,,,,,,,,,,
14,5.45,4.5,18984.18 ,0.49 ,,,,,,,,,,,,,,,,,,
14,5.65,4.5,17380.61 ,0.53 ,,,,,,,,,,,,,,,,,,
14,7.05,4.5,18692.35 ,0.55 ,,,,,,,,,,,,,,,,,,
14,7.25,4.5,18879.74 ,0.55 ,,,,,,,,,,,,,,,,,,
14,1.05,3,9165.19 ,0.52 ,,,,,,,,,,,,,,,,,,
14,2.25,3,10048.58 ,0.41 ,,,,,,,,,,,,,,,,,,
14,2.25,3,11217.02 ,0.40 ,,,,,,,,,,,,,,,,,,
14,2.65,3,11545.73 ,0.39 ,,,,,,,,,,,,,,,,,,
14,3.25,3,12038.78 ,0.39 ,,,,,,,,,,,,,,,,,,
14,3.45,3,10931.98 ,0.40 ,,,,,,,,,,,,,,,,,,
14,3.45,3,12203.14 ,0.39 ,,,,,,,,,,,,,,,,,,
14,4.05,3,12696.19 ,0.40 ,,,,,,,,,,,,,,,,,,
14,4.25,3,11520.90 ,0.42 ,,,,,,,,,,,,,,,,,,
14,4.25,3,12860.54 ,0.40 ,,,,,,,,,,,,,,,,,,
14,5.05,3,12109.83 ,0.43 ,,,,,,,,,,,,,,,,,,
14,5.05,3,13517.95 ,0.42 ,,,,,,,,,,,,,,,,,,
14,5.25,3,12257.06 ,0.44 ,,,,,,,,,,,,,,,,,,
14,6.05,3,12845.99 ,0.45 ,,,,,,,,,,,,,,,,,,
14,6.05,3,14339.71 ,0.44 ,,,,,,,,,,,,,,,,,,
14,6.25,3,12993.22 ,0.46 ,,,,,,,,,,,,,,,,,,
14,6.25,3,14504.06 ,0.45 ,,,,,,,,,,,,,,,,,,
14,6.45,3,13140.46 ,0.47 ,,,,,,,,,,,,,,,,,,
14,7.25,3,13729.38 ,0.48 ,,,,,,,,,,,,,,,,,,
14,7.25,3,15325.82 ,0.47 ,,,,,,,,,,,,,,,,,,
14,7.45,3,13876.62 ,0.49 ,,,,,,,,,,,,,,,,,,
14,7.45,3,15490.18 ,0.48 ,,,,,,,,,,,,,,,,,,
14,7.65,3,14023.85 ,0.49 ,,,,,,,,,,,,,,,,,,
14,8.45,3,16311.94 ,0.49 ,,,,,,,,,,,,,,,,,,
14,1.25,4.5,15674.80 ,0.60 ,,,,,,,,,,,,,,,,,,
14,1.65,4.5,16117.91 ,0.56 ,,,,,,,,,,,,,,,,,,
14,2.05,4.5,15101.89 ,0.55 ,,,,,,,,,,,,,,,,,,
14,2.05,4.5,16561.01 ,0.54 ,,,,,,,,,,,,,,,,,,
14,2.65,4.5,15707.99 ,0.54 ,,,,,,,,,,,,,,,,,,
14,3.05,4.5,16112.05 ,0.53 ,,,,,,,,,,,,,,,,,,
14,3.05,4.5,17668.77 ,0.52 ,,,,,,,,,,,,,,,,,,
14,3.85,4.5,16920.18 ,0.54 ,,,,,,,,,,,,,,,,,,
14,3.85,4.5,18554.98 ,0.54 ,,,,,,,,,,,,,,,,,,
14,4.45,4.5,19219.64 ,0.54 ,,,,,,,,,,,,,,,,,,
14,4.65,4.5,17728.31 ,0.56 ,,,,,,,,,,,,,,,,,,
14,4.65,4.5,19441.19 ,0.55 ,,,,,,,,,,,,,,,,,,
14,5.65,4.5,18738.47 ,0.59 ,,,,,,,,,,,,,,,,,,
14,5.85,4.5,18940.50 ,0.60 ,,,,,,,,,,,,,,,,,,
14,6.85,4.5,19950.66 ,0.62 ,,,,,,,,,,,,,,,,,,
14,1.05,3,9698.05 ,0.51 ,,,,,,,,,,,,,,,,,,
14,1.05,3,10763.77 ,0.50 ,,,,,,,,,,,,,,,,,,
14,1.25,3,10936.68 ,0.48 ,,,,,,,,,,,,,,,,,,
14,1.65,3,10165.43 ,0.47 ,,,,,,,,,,,,,,,,,,
14,1.85,3,11455.42 ,0.45 ,,,,,,,,,,,,,,,,,,
14,2.05,3,10477.01 ,0.46 ,,,,,,,,,,,,,,,,,,
14,2.25,3,11801.24 ,0.45 ,,,,,,,,,,,,,,,,,,
14,2.45,3,10788.60 ,0.46 ,,,,,,,,,,,,,,,,,,
14,2.65,3,12147.07 ,0.45 ,,,,,,,,,,,,,,,,,,
14,2.85,3,11100.18 ,0.46 ,,,,,,,,,,,,,,,,,,
14,3.25,3,11411.76 ,0.47 ,,,,,,,,,,,,,,,,,,
14,3.25,3,12665.80 ,0.47 ,,,,,,,,,,,,,,,,,,
14,3.65,3,13011.63 ,0.48 ,,,,,,,,,,,,,,,,,,
14,3.85,3,11879.14 ,0.49 ,,,,,,,,,,,,,,,,,,
14,3.85,3,13184.54 ,0.48 ,,,,,,,,,,,,,,,,,,
14,4.45,3,12346.52 ,0.50 ,,,,,,,,,,,,,,,,,,
14,4.45,3,13703.28 ,0.50 ,,,,,,,,,,,,,,,,,,
14,4.65,3,12502.31 ,0.51 ,,,,,,,,,,,,,,,,,,
14,4.65,3,13876.19 ,0.50 ,,,,,,,,,,,,,,,,,,
14,5.05,3,14222.01 ,0.51 ,,,,,,,,,,,,,,,,,,
14,5.25,3,12969.68 ,0.53 ,,,,,,,,,,,,,,,,,,
14,5.25,3,14394.92 ,0.52 ,,,,,,,,,,,,,,,,,,
14,5.45,3,13125.48 ,0.54 ,,,,,,,,,,,,,,,,,,
14,5.45,3,14567.84 ,0.53 ,,,,,,,,,,,,,,,,,,
14,6.05,3,13592.85 ,0.55 ,,,,,,,,,,,,,,,,,,
14,6.05,3,15086.57 ,0.55 ,,,,,,,,,,,,,,,,,,
14,6.25,3,13748.64 ,0.56 ,,,,,,,,,,,,,,,,,,
14,6.25,3,15259.48 ,0.55 ,,,,,,,,,,,,,,,,,,
14,6.45,3,13904.44 ,0.57 ,,,,,,,,,,,,,,,,,,
14,6.85,3,15778.22 ,0.57 ,,,,,,,,,,,,,,,,,,
14,7.05,3,14371.81 ,0.59 ,,,,,,,,,,,,,,,,,,
14,7.05,3,15951.13 ,0.58 ,,,,,,,,,,,,,,,,,,
14,7.25,3,14527.60 ,0.59 ,,,,,,,,,,,,,,,,,,
14,7.25,3,16124.04 ,0.58 ,,,,,,,,,,,,,,,,,,
14,7.85,3,16642.78 ,0.60 ,,,,,,,,,,,,,,,,,,
14,8.05,3,15150.77 ,0.61 ,,,,,,,,,,,,,,,,,,
14,8.05,3,16815.69 ,0.60 ,,,,,,,,,,,,,,,,,,
14,8.25,3,15306.56 ,0.62 ,,,,,,,,,,,,,,,,,,
14,1.05,4.5,16474.39 ,0.67 ,,,,,,,,,,,,,,,,,,
14,1.45,4.5,15546.22 ,0.65 ,,,,,,,,,,,,,,,,,,
14,1.65,4.5,15762.89 ,0.63 ,,,,,,,,,,,,,,,,,,
14,1.65,4.5,17182.97 ,0.62 ,,,,,,,,,,,,,,,,,,
14,2.05,4.5,16196.23 ,0.62 ,,,,,,,,,,,,,,,,,,
14,2.05,4.5,17655.35 ,0.62 ,,,,,,,,,,,,,,,,,,
14,2.45,4.5,16629.58 ,0.61 ,,,,,,,,,,,,,,,,,,
14,2.45,4.5,18127.74 ,0.61 ,,,,,,,,,,,,,,,,,,
14,2.85,4.5,18600.12 ,0.61 ,,,,,,,,,,,,,,,,,,
14,3.05,4.5,17279.59 ,0.63 ,,,,,,,,,,,,,,,,,,
14,3.05,4.5,18836.31 ,0.62 ,,,,,,,,,,,,,,,,,,
14,3.45,4.5,17712.94 ,0.64 ,,,,,,,,,,,,,,,,,,
14,3.45,4.5,19308.70 ,0.64 ,,,,,,,,,,,,,,,,,,
14,3.65,4.5,17929.61 ,0.65 ,,,,,,,,,,,,,,,,,,
14,3.85,4.5,19781.08 ,0.65 ,,,,,,,,,,,,,,,,,,
14,4.05,4.5,18362.95 ,0.66 ,,,,,,,,,,,,,,,,,,
14,4.65,4.5,19012.97 ,0.68 ,,,,,,,,,,,,,,,,,,
14,4.85,4.5,19229.64 ,0.69 ,,,,,,,,,,,,,,,,,,
14,5.45,4.5,19879.66 ,0.71 ,,,,,,,,,,,,,,,,,,
14,1.05,3,11296.63 ,0.56 ,,,,,,,,,,,,,,,,,,
14,1.25,3,11478.10 ,0.54 ,,,,,,,,,,,,,,,,,,
14,1.45,3,11659.58 ,0.54 ,,,,,,,,,,,,,,,,,,
14,1.65,3,10723.97 ,0.55 ,,,,,,,,,,,,,,,,,,
14,1.85,3,10888.32 ,0.55 ,,,,,,,,,,,,,,,,,,
14,1.85,3,12022.52 ,0.54 ,,,,,,,,,,,,,,,,,,
14,2.05,3,12203.99 ,0.54 ,,,,,,,,,,,,,,,,,,
14,2.25,3,11217.02 ,0.55 ,,,,,,,,,,,,,,,,,,
14,2.45,3,12566.94 ,0.55 ,,,,,,,,,,,,,,,,,,
14,2.65,3,11545.73 ,0.56 ,,,,,,,,,,,,,,,,,,
14,2.65,3,12748.41 ,0.56 ,,,,,,,,,,,,,,,,,,
14,2.85,3,12929.88 ,0.56 ,,,,,,,,,,,,,,,,,,
14,3.05,3,11874.43 ,0.58 ,,,,,,,,,,,,,,,,,,
14,3.05,3,13111.35 ,0.58 ,,,,,,,,,,,,,,,,,,
14,3.25,3,13292.82 ,0.58 ,,,,,,,,,,,,,,,,,,
14,3.45,3,12203.14 ,0.59 ,,,,,,,,,,,,,,,,,,
14,3.45,3,13474.30 ,0.59 ,,,,,,,,,,,,,,,,,,
14,3.65,3,13655.77 ,0.60 ,,,,,,,,,,,,,,,,,,
14,3.85,3,12531.84 ,0.61 ,,,,,,,,,,,,,,,,,,
14,3.85,3,13837.24 ,0.60 ,,,,,,,,,,,,,,,,,,
14,4.05,3,12696.19 ,0.62 ,,,,,,,,,,,,,,,,,,
14,4.25,3,12860.54 ,0.62 ,,,,,,,,,,,,,,,,,,
14,4.25,3,14200.18 ,0.62 ,,,,,,,,,,,,,,,,,,
14,4.45,3,13024.90 ,0.63 ,,,,,,,,,,,,,,,,,,
14,4.45,3,14381.66 ,0.62 ,,,,,,,,,,,,,,,,,,
14,4.85,3,13353.60 ,0.64 ,,,,,,,,,,,,,,,,,,
14,4.85,3,14744.60 ,0.63 ,,,,,,,,,,,,,,,,,,
14,5.05,3,13517.95 ,0.64 ,,,,,,,,,,,,,,,,,,
14,5.05,3,14926.07 ,0.64 ,,,,,,,,,,,,,,,,,,
14,5.25,3,13682.30 ,0.65 ,,,,,,,,,,,,,,,,,,
14,5.45,3,13846.66 ,0.65 ,,,,,,,,,,,,,,,,,,
14,5.45,3,15289.02 ,0.65 ,,,,,,,,,,,,,,,,,,
14,5.65,3,14011.01 ,0.66 ,,,,,,,,,,,,,,,,,,
14,5.65,3,15470.49 ,0.66 ,,,,,,,,,,,,,,,,,,
14,5.85,3,14175.36 ,0.67 ,,,,,,,,,,,,,,,,,,
14,6.05,3,15833.43 ,0.67 ,,,,,,,,,,,,,,,,,,
14,6.25,3,14504.06 ,0.68 ,,,,,,,,,,,,,,,,,,
14,6.25,3,16014.90 ,0.68 ,,,,,,,,,,,,,,,,,,
14,6.45,3,14668.42 ,0.69 ,,,,,,,,,,,,,,,,,,
14,6.65,3,14832.77 ,0.70 ,,,,,,,,,,,,,,,,,,
14,6.65,3,16377.85 ,0.69 ,,,,,,,,,,,,,,,,,,
14,6.85,3,16559.32 ,0.70 ,,,,,,,,,,,,,,,,,,
14,7.05,3,15161.47 ,0.71 ,,,,,,,,,,,,,,,,,,
14,7.05,3,16740.79 ,0.70 ,,,,,,,,,,,,,,,,,,
14,7.25,3,15325.82 ,0.72 ,,,,,,,,,,,,,,,,,,
14,7.45,3,15490.18 ,0.73 ,,,,,,,,,,,,,,,,,,
14,7.45,3,17103.74 ,0.71 ,,,,,,,,,,,,,,,,,,
14,7.65,3,15654.53 ,0.73 ,,,,,,,,,,,,,,,,,,
14,7.65,3,17285.21 ,0.72 ,,,,,,,,,,,,,,,,,,
